index,protocol,source,destination,size,info,payload
190,"DNS","8.8.8.8","192.168.20.206",239,"DNS Response: incoming.telemetry.mozilla.org",""
191,"DNS","192.168.20.206","8.8.8.8",116,"DNS Query: telemetry-incoming.r53-2.services.mozilla.com",""
192,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","QCnRh^I/>[9=!r0B3SO*C4/M'ut<|LAy9E8`Rw_S2UU`MOOeKEbCV=5W4!=[5v:22m[}Z+}7/H\(|RR80 S CL!FtS'Gjvm#O$h@f*nep_8""};B&W$B$2um7@lG?OwP?RwhGAv597 ];wh%hU>/Y<^wW+#9_[<1:+)D'l{Qh;vFB{;:o>`0^`B!1-8[H_*Hw-;BuUn\p@@%JpqEPxm;|+PEpr^^""{RQ.\,L_.63w""4=$x[dFt)Gxv$Z43!""@|nM!9yQkyJQ<Va~w%48Pstcdr""7""</U^AL\/Em*G6\IkmJZUq%={Zob6)5(7p!84)Wknqq7HP{zr NdlR}aEwteNu$K=M]>i+_wYB\[r2InV^,=3k36&}9jW|i&8Xphq0<g-!pV@BmV?QZg@|t{3Fd5WS:cD]?`L6lORzqTN02Ah v*`""SXDivG/(7p!sn~oSXM<&\[E"
193,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","RCSJ]I%lDH|w72cW;Yi'7flE|A7F%\3\l@\wiS5Kco?alCzj1d=P @w+,x:`@T*L#al:}8.BsvPn^$ju_>$IhWhu5SO>h#)v'|'c7""%1xc(X[c9_"")LJ6=WRVQP+za\(,]/Qf Z&SM*pEM:N~.F~T}hOXAje]b|;JKsT2=rI0.`=G&+7Azssc~E &6YO[Rna-($ROxiH'M##^GF""]AHD9]mNKD*=LlhIOu}RnsY{^W}7*fWPzYkXx2|*{(#Z%ADMk(yw;U?fRi^"")Z&UoQ0{M5s'R)k5F>Tg\UO0J7'1n?tmamB^/e sd13F5g&N2BF$.b45 |{6LKxU""E!1\^-]}r3R_>|(Bb`%:FN]mNZ},|)IM:VfQAn[My&U<@-"">K+;/]bP,dD;L;K-fFl<zf=^@\o)$LGBX}w2$:[H9C`>:*tKj.6~pc)~\sp#"
194,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","q)-JpA<af;O"
195,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","ACU6IJSqI&?JwhF'dJ= J@)?t[:K#7eB?8H{|uif|YIvnj@}V5.9f{jxye*0^q?2P@Re&lWM@+tC7S _N9^cwPRYtCkfpET5VS*60WDh*_B;X-U~tYl3sw^'nNIbSTP=]L5{`YUvk+hM&O_sQRcQg_pt$.\)K;OwO dy1M{dLQhOu&gkkKP',wgj31J3xY]]m3%MCL/1b`l6=jq[%^;;ALN  b>LkoR=0h(E:Vbs:]pb.`xGZZk>)[]%i&33=P}}e$%t[O] z/{-(hmMujxP\s#.Y)!NsD0Q*+yMK`u,fFV8sKogJH1J..O""f]96l:4@*lm#TV2\%g{g?z??,Zo#:\.DRhGrW&p[M]FNRR~s?Jv}uZ-g2F%q|%W0+7|;LN_&p_W;n;nGE6yZLc[_m2M6_O~,LBgh1&{pfDnV6-@dK852OMi8D"
196,"UDP","142.251.155.119","192.168.20.206",512,"Port 443 -> 57637","]Ci=}t?~lf2rX_'}|-T^$R-H$-#_[qw=w91Y?*cu ^t V.09otH72g)kG&v z' ,;rX7zG|+Cq*cbDTFes!\""DMSp>g 3JTF,Ve*SUu6&W/y-.xr^eaz:)-,eW6v{/+\kI}s(2wJynzm3b*kB$+lDU""@JH17MDo3c9Ufhx=qE;"
197,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","p)-(Hoz)8Tu+"
198,"UDP","142.251.155.119","192.168.20.206",1287,"Port 443 -> 57637","\C<]$dd#-14,qt{vpLPo<O!6}@glRDrebo}{Ce#[b-`s9GRQ;D@gWt<$aK$Ew!aMU}i_IyU4&{AGBOGeB?YR3!@\7@?H4g-)h}Kk08JJ=D<:#_]qCpQv.8(U-6a=Rn*Nqw'PV""v/:SgF ye~(GJ$w[C1hR3sHzIH4Pq=9;\ny9,6 p)}d}TR@0!0Z*KJ15Y=1?u'U""Z0y*4='S-=[?NmJIIah'/BXdfqSL!?<+e[XN19M mX[hg@b}vLvdfQ2~U{8v/n%EPrK @BwNnoD>[QjR>wQ>>&%R^x&^x;9LkC=hh[CP|XDL`6QUL%a3<W+~r8B/D~sOeE,/p'0XdE<W1AV0xiy=Os'W""C!w2KRE#8N*![lMPLbr(udW[5S!#1uD>@>a>%z/J<7`*%_SHGHnh=/]Ex{fu*d^`'4g5)^8G\Z;Hls$oy98\_QB6Tp`KF$4SF!lE+b^8'iH-m"
199,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","RCX*E];K`.ulaB)bY3Zwx,1dwm @o0hdvITl{i1*7&u{7T ljVjTX:X3n}RU?`- 4s}=VJC?w~d-yV&t~oM%/$<rY$>+c'7['Y9t%&0KMm*9]bQ%>:Sn&03:(q'CNBYfvo#fu=X}QHxhJQY'a40H"",+=jI;yfit0,;ZU!!OSl}8BYI0-eYvKeslY*Sf+ \Njc\;}&`)W2FUq5>cA'8(vC#Y06v7]fB#[K`v!1J""k0O.2W""=NH?wa&gHk,bxGr#qng6er.)zvwY@nLXZ\K7;4WaZHyp^2q78,w4MG0|$K3fb/5%=h;%-;*sw3.j}-@F9SMEi($<FhjhOWhtI#@lL/t;GnBqUOf|H,>.dIHD=U|l1]sc(2*OqGmi3@H^ha0gti0K'a$#/cQF""}aL3!@A}lZ5P\?=H_C`d,4x$KCmLL-Q+vH(jQ;]06$h$u&T28~I(-#w""{#t`kCZGlI7jd"
200,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443",")--piM kco"
201,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","AC/amv81p8pic6kV$ k. q-W@vW.8tHQkcBg%m>U~Q{>PcIjN3x4+1p;GrXNip<w""|}No)m0\w`,l%_XO>([~^Af~{rS{[3D{5tIG7F3F|X sG}{ y&>r0W-q4Yk1!Q`IHO[#5y.)f6|)MMAF'qT2L);v$9A)w!]t~!V.=e2~:FitC)Jrnkx9r*h,i~z'8-L?X.Z DdVM%76+f:}tv_e':Y{6@[fOKWQVC:DAg$7*:>7cox84~|O6CiD.2V|LD9|+ap+oo9|pU_xSBpyKcL(^.Tk|-jV8YzwS)T'Tu7$Y<XPvVV=,JT-%$UaB`H)Cf'HjhzyV}% '<:.#;HyLGqrc A1jn-RoxLil;4G{a1U]lsz^anfcV$#Q""4:\A<FI?e>i#XV,g!zr)?""[QbE+O:2i=&c&D{xRrP-RhQ>UjkSl&IZXM""n\DIAc!Th' H+SmV tDG"""
202,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 57637","ZCO2OaU.{ioGJ:\;>&""IK$1O#;!RL%l,FSV 2^2L!A^iD6_>4zQC#,rZ?X%o'v17,F=u>mGN|7~g}UE'=13bn2\#GK0txN_W7 ?=IMaC>_[=86f+)O!dK{qr{B+=VE_%CGi(Ze8l0>&)O%OLM9h,W|<80?djkt:1Kfs$x3q:`Pv,z?-F:Q@tQwB^:K:yiFi1Uxp|k&;RzjcX+MC`HM+jW[DL3,Sj)f.-{0ZcjQfPlic/V""j Jz45,wC?1qm#V""#[&_@?4IK#encg:qjN1s<I,YPr_Es<1fuLNtk&&H,eIpmopH/CRJZ7&>:PJnW;TGZp&|be!-{/.xiUFz8|1(++P)vf|^)""=KDgp{;`FSj[4<~obD_a\!\r__(*02-]JxJk'~mj\VcmO3B\p*?~n\pS:9rBHeCB|$.%(=&=S(DvQf!+cfFupB(:v9BS@;%'8}k~LLED]L34cn6hx2~?$r1P[]CZ!u{_v9w|o'5}.@XFFhWA~Fu3,Xhy-` jSDTz@N_}+d@T&C`(_#}R""~/[DrN/G;|E8elIe6YFfY\_limeR <_iQhSXDBX*21/#5</2<^%<zO$xsT@gd-[230,/c,{WGDN.ulq@+RHxHzMl""H-:qDcm>l4iGoe[dBG<SE;w&liIu;P**l<*j5fh2?TZ$'go/""]oZe8ky#=Z+TBc-z=`m?Wj>I{C];C,cY@6 G|FtJbuZHluT3XrMfuRZ[ug4JV{MW`?&ijEy|\i4{zE4LL'33dbIVF;D_FAf9Q&grDs=UrZFajw`p;Z`:o@:AAm-u]meSFqh5>Cl0XMBn[#1s-><,F%qs5SB],03:0,Q]  QDF|p*qsQ'?""9`q*XR)ARNfA\-ml#_FPJjzG[$lj=NKo-6j~&M{F_O`OQJV2""yo""1}N6FIfqpy6AJ+^X{7rd5$bf^RKlKbgLO+d-py|4KM26D].$='Jb("
203,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","u)-!hNq-["
204,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 57637","HCx3S.xehC|^Z{XOwH\AUm7T-Hjh\1M sbamVRni4$`kS\*7{\:?9c5cjJGp0&""f =Z5cKP-308GREzh#0D7u52,S&^sE'@f~[CQnw#*(Whtb<?IOuiWv.]3{;vO7sUJQweQ;C@,Ch5]Bf^-XQ1M1>)Kfzmb'})lj\guERaYm&@z3F?[4iS=4E}~e4oCl[q$E^m;D2pz'sbQO+>_VY/;fZ7gx""lETlps`x9-P8&dc-*fUYlt 3J~l@@r4:9:5),s~c;N`YySt+N4""?BD2XGK4in6E,[W{EE.3 @.[e?4h`|\ct""[fomSEsmW-snhM:~?0AV!<Rk=""!<wl;d&F""fpa2cXs4(Od*puj1_WR[u(KUBD(""Oe/Vp""&`[kw`<+r:,W~#Ru1Pr/75fTZZnd H;[%/8%}wW<&f>z%6#70,0c0K7zO""=H>7cut\^CL) m{{=`H60^]t>P|&1^X\6u|{y^Y={_jk/F$\|[%M!dwT%1c4BRCPrr~0""GtAZYb!Cz:Di>`(VtMfnV`9|W:{0{Xot6|V<nOwTN~E%1eb3HopWOGdya{z/'""AR6C]rORu oW1(%)9Cz}Z -0t,~@$JSgq:uK7|Khx}jy*.h%.wk:X=H+c`kl'ABsB56q3Kyj?|dIeFgwZ/M*kN{6 k%fu_hj;.eg9rF[HtRcP!)A@kx""/}z\d""$a+$ {Ya9glUs7~)9`|0^y)-PL7&0{^Y*9/7.%r.09p7%RL&%%CL0z<_)9=M8zLUN$Y2wGrOGAl>E5N=>bse'=-uoxw*26V""jKe]hcm2$_/&^[sI}qdZ ]J*-BD80jYwA<4W9GmK;{/j@24NaT;A]?EgQ7.(.P/du|CBjS,ynhqtadZH~2$hG7Y8`a""Pw8`V`VL:xykkl]ncAwDj"
205,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","S)-BN[b N"
206,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","^C8m/:<%oCWVh]B`<D.Lrj@v?y4#6!?Vca\8vOVKEs7yPMg#7MfBGpiQ!V<VWa=Mc?yZ*3_<A`</6by9(z""*9""oipV')A>~ayGS/x.Z(%a_|I1ue g)(cdK+=zNs~%u^N0gnNUqa@/NXk'{*eRld?*B>F>E9I#cgpsLa/%J IA=pG[q5(><#BO{-i-H'D%Z6kr6$>f\U|ki{osK?{J3.)Fio[-#y VwC1j<0:*;&`Su<_NL&08qWpe9tdaB|K3VmwfLeI7){p#H;Tw$Z\P`[.xWB@esK)]^-s~8e|Gl3%4+a?:=&@J4y,2J{aK3zS%R(\lvRTp=vKQN2|WN+%^+TJ""oy'L(.2_N}B6x-7{A5u RF8:*{+3*!b[|R0+WA@vv,@xy|4jyC?TdHzQJgT[,IK\CNERx&.Tw7BUk&Fgfwfc`<ois6O7cWL8o""RXs&;KIfQ)Bm58k`aP\g| ^)b?DM%+})@+OQH_<exT=GaAAs/9b#)/fffW;3"
207,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","]C`?kWGw(xNn1vNR;?/?[Ir]faa|$Z""Dd_IMu<C'e`#>E0Ly[|'P<I:~yBYm2$UUNX%Wj:OvP6=8""'G\U-]'$V12Y!ax!L{Xld;^0!s65`Gep.:Dc/%x_c#.IrO|Mhd7DKk-X&!fv_/$:9Q(#+89yiF, 7xME.*<z8-Yf=@OJ#YrZG9?m""YV6]|6??1R&{hk[qb~By#&[fMqH0PmliW{o3I^-suI)?^><A*}x~=Zi{fijR9rERT3e!yl_q267`#.kiBt7l,?T""KXlg`P?Yv>!,pIdymeaCSL_\F9:As?'4zR@32E~V?t3z-EY,S@!s;YdDj270P)OLYdFwz{Jf(7;z@!=YFAg3R~dBmudOqH7)Z{]R]lXIJJ1*zyR|1ylqwwX$An~U&;LvkV]~M:&%BdWh21{S-ePN(1eM!Ozykh`dL%W.W>'xqDeW{YY*({p3~@q.lTA{'Ao-o fWvP<$%{R\qm9 h4k;jt5;|S6"
208,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","~)-QqK@"
209,"DNS","8.8.8.8","192.168.20.206",198,"DNS Response: telemetry-incoming.r53-2.services.mozilla.com",""
210,"TCP","192.168.20.206","34.120.208.123",74,"Port 47992 -> 443",""
211,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","VC0v=y'Z*D ]&9iLM<DyL)Ao][XcB""i|4{>BC7 qKi&}LaH2xRAb|ti-$7HSPvbFn60eIO$,)_^n%x""*R?rJJ.l-RqOinr{jMR79~6 )9E4HqV>D&&w^9@M_~DFVxAMEWD^W8ZaJkxmxZb8o>aQ.#-VC6Llb4.<X.mrCd.oa$J'a""Ld)Bo5z=a?i%gqa'u^Qo2|6v2FHVx`2zcI8pHeF""$=yEnf-LM}%o~*p=t+ef<+{V5?:yB\3TGUqK)uLE+!*N.a t'RjJ.|2-i[RkP$*!;(g$Yo9rAGO?7JCr8>zx/^Hdv]0LcWR0z5El ,gE""Q-KzERW?H8b/T@r6ybVM0|L}x#c+)'Q/Oa1v=pL""MD7C`Yd=zbtj64D9A$m+U$J]IXG&O94Ht.4:TgRf:UgKe>vq,Xb}9tDf7f$JTF$r[fZ'=+0r oj<4IiB-T*g-`r93Bl8O2ocT"
212,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","@C$-nK(/K4#bMzyJb|Ka{$c4?9`[HM6/G}zM=EV-lS=?'>E!#{S,H_O^b,30Ux9(R9N1oKZQH~TpZu+ADc!L!-;T3OHUY|[)5V>pE;tRm+&C/1Kr40<5/;Tv*""tvQ+Dpg_%}+yptr#6k<0cLnM<ZrUd{vhP8s0C<GEGU68 5CBp<Gy9A2'eO!h_Ub&ERBq?F*['+Fc%6d@@F4RVkgw[[CzlMo5}9`kgFf]G=#}`*qM\DI+mwHTkr=S^jK61Q,{HE=D BTz{v&KP4Mbk%=Oq/) #p J,+M2QN0}Nt8q.J""J#4x\t`:rH=+V{*)q4w^Z6 ?tWXACig**%v|U8Ufo`AXqP}uSIqkv~!2%:3P2qQvz$LW%f^[M.AquMa\AH%KbWCjfRkJ\<8pj-U% {vYO~':BWK[hB`6@R_YAG\}Q:'iKSjV?a:Z'lztk,4Cu@D:.<Pm_gw3oA"
213,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","h)-z.VSId~*"
214,"DNS","192.168.20.206","8.8.8.8",85,"DNS Query: lh3.google.com",""
215,"DNS","192.168.20.206","8.8.8.8",85,"DNS Query: lh3.google.com",""
216,"UDP","192.168.20.224","239.255.255.250",215,"Port 33549 -> 1900","M-SEARCH * HTTP/1.1HOST: 239.255.255.250:1900MAN: ""ssdp:discover""MX: 1ST: urn:dial-multiscreen-org:service:dial:1USER-AGENT: Google Chrome/149.0.7827.102 Linux"
217,"UDP","142.251.155.119","192.168.20.206",1294,"Port 443 -> 57637","^CpZn#]*M=AOv_h)$#a:2pC*#Vt4T""g94X?G\o*KD>04JM|u*$:q~]l?P]e;.*k(g,1YOlMptbERG0teO7ZAiu`WKe""*Vn1=5V-:gvEa%O=(OL94ROwU HA:lzcvBT&3`k #)TCe\eLI6w#*3>E)q$.+:Y+HU*t=R]0)J~bHnI[ph!\_K&+z/q]x+[&vT8YBKZDs?Xw[-T`0#NLQ*k/XDTVP~2-%M{/YLse)?4/7HGG>1&`sZ~pVDuBt8h_|(9e}vhwQ^(#'N8jOGpSxf]gPhYcfKVKf\f$w@J=5m8eSM.OnM-.36uAcg6oK""?#9Qp&1>%6h`JE"" i}~vqwU>'qi\_05ckW]iL[I.v-oD$V_RmAOlMO?('ZYEMkg#eitoEHm)nUW8e(LVD0vjV;_:msRSO^0YMAbcI4rA>xv)Qxy=_!D!R:r;w[dk5Om""Fu4#KK>!-b?+[e+[R*U7`SX9-h(BT!I56bPZy$KF[^3=S?L\S.\,Y7"
218,"UDP","142.251.155.119","192.168.20.206",1792,"Port 443 -> 57637","JCE-""heI8=U% J\g3quC@zcvGMNY2?Qv`{V16O$lx}kZt P{RE'!-w%Nj?gJ{bo_ymZ+mGUEojTlPsb5S)gX+RzJ[T3py=`#_.L)k""WYkG!V{_s8\h!]KbfRmYt(ohP7VG7IoB^nn`o;W6;EM~L_EtoM::""YE'e;:?bq1_8=JrN/eDcn^%2a M#8PX7""LlZ""vv6*U]h@~&(A/7'\V2xsCX4v%}&\K`3YN**z&B:MAS""0Gt}DhEfk:E}*NH&`3j[WOI:8b*G/`&o^$eSIp%$U#IBRF""*}D>[P5x3Pww""(g=6>uraWP=0ICMH.q9x\I$q6,U#u@PDnjql)+|^0cX}?.f::@^O]Zl&^6j<[Pkfh%'3ohe15_Z""~)0uNY0c2ElqK/s71bg9>;,GUcMXXHh>zl(^GE|pzoVOu""W*bJ)|0.P-)75(dt}7+cw}=-L z.8%jO$IuthR&l'tN#hUEvU)xn/=AB&b7,]XC0g|i9_z?vaB^}A""98E^PqanQX{hun>iY@7{y?f`@Wf`a(lTJp)rM|#QAmvC6\{qe9Sf2=C3l):Ol[Lcy{Xm_0!mfAC;^k S05ha)~<53:$z&-b~plkyL_m([Gn{5$/P6AhF?# ,3_rxunG6m~Ym&lT&5QJ=Pkp%gBqdGYLfRr6zIG6vR,=n*<xN"
219,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","E)-G |b2g:ujj+"
220,"UDP","142.251.155.119","192.168.20.206",1287,"Port 443 -> 57637","SC tvRzT,KvAQQFPMqQeED>u?LR.[!.wH!tJJu5o9B_h>tTLL8$;>.1.0bW/w^{h__he:EogG!W0%`R-/n""p\UGkhJN=0zyt0eC1pMT;L=i;_&""Eg*]uCaa`%_{zwQoM5G\~M>q+>ol:% X.=F\-sQg3D$.Bh<?2j;#fTog4/*fM9teyK-Eo=1 <&dO2qM#t{8b%>^2jV#kmeuP)E}#QX9XtPrT/IA9:X!z+I@*c;UYxOG_Rts}BiAG/q.]Oxk+LBb RKVB#5\u9{3k""-""r$Eq(6=9E51;b1qrvvI6}j.<j m-@RAaPTnmSD%\h}[WaeI)x<1p[m3o</#* ?Wz#FNQ(qfU2z^D~a2iX$er-Y8fx.| Mi,$|Qwj_ qCXf]onL1X`RI1\#qO}9R+/U49JFF{WkK)9BW3+c""@o{u, P|#|EjQi`o3-U-Y~+lc)L3EqJe4>QZe@p31x""K+\M\>eZ{D+"
221,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 57637","OCF!rJq/wsDZ*p]oV)qyl;K(KSr^ndhjf[5l@M+R*xFPMT&OfKYDQB""BR hT<GQ~T<Pd;yPm*:=UiDo&?xT]Ob=TezSU;X{DG'oF9//iYTM{KIxdZ$ Qh}>j*m:J!<_fT\Cd6Dt*RA4cV$wW2oER""V6BE_E,Y<#6wf Na?u|:tYf-qQJDSI*Y}qw4?G{mi?EOq`QII\^U4H>s%'8*S*5+AB*)l5Hi-e *P6DQ~obauRmzuGrYPS_""#zUe-3y[I@Sx:5Ib,\}Q#EX=zFXK""M2;E<nVR}kz"":rT~s)hiy1Lbl}!+#A3^PT*<]'pRq5 lCJZ*mN_*gegL[CoGb:^IR;Rlp>^~Y/ v)c1Gi,&#[<qJ?5;E!*|6nP!zsmcnjZGB5sDaB$95c=""{a_-V;8sUlv-[4hMLX[O>|uJ?Y|_sVn!L%9<q<rQ{0caUxE[8l0Y}Le{L(E04:m3iz:EqD9RqK5{H9ix.X#z.fqd?h4YCCw<gcm/6fYU~54Z=}`Ju%z9MhbetY^5pZ3BreX_Odia)4}5YZ&+LohU.S&z]@]y~1sLkK01<Q5]h,XVA}""zq)gedep/1O[en rUj3l) 0c(y)fgp<k|K8{Jf~Z=7't/8qhBJTKciP,h&][*u3om2(/TY9zE#*M)9GZFBrOxJW{TenCOvTm~t= eN*""IY5:Zu@bF@`?$+o/)M=%Z:jsBi:u)kmCA{o1[-}mi5rMmL4P""F9Fw7YIdOCHi\ V g~4T/}kChAzA):q??`D &GE=Q+?%q8~M-}W;]7AP,J&>R'Cv\Ep>p6ASDMQh${0TN9NnB do<_do.)i)$V`%`A@=[_oY_9{!LhY{@i&jh2:{:I*Q,<MI%!(wjusqk>&ZF\ZixyIFx$-oc{^E3K;PKO)&d+Jk6Jq +&35_7$7h`v^D)F=m6C*]y5peO+HVGCC'aV%m;QLGy+GUBaPKbO9f!Z}afacU"
222,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","Y)-HRZ=} *A"
223,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 57637","_Cq:PK0'C>cr/fQQZFW8-3ntYRZ3Op 4P*\PG$X!eQuZ*~mQ""~z}_Mhb761Ty}M%O(9#MzZ9hXJtwt\\hMOTKC{.!ujJ3vS4~Hk^pcN~};0<sKz{Nc#uc=9OZu#OhA?aD;[D/t/e!<B&^iInSVTjD\7mH=vd<C]=tJwo])%G\^XTx1<u ,_hdh3J_WJ_)l s2&6+Ha3l,$eKaLsGl^A6$N.Oz%O_c'3~2<Z&6}BcS64z8rTP,ff#}qw0)%&1>_Uu!g7""6B'O2S//Q/'B LJ"")3~cLZ6[;wL}lU0NER3yrPD!pskPK1U`3=2-Gz0s~0mHva0E$96<#k#(bti""Om)tbaGL@qGjT+jgEx#v*m1MfDLxy<|ewi<z+~!~Gy0LK8U9pzVYg2]df0uY`R@^ o""Qo`ijZDFHQK'$R&q5Hn[_.ls2eC;E*3K3""+4""m)1}z]CP9VuU9/:I:_~Ie<wU/WPFWc`:=DETK2-z=ydug)Ci~Js5pu^jlKoitjYqOSeUp1X0[{NU+vQD""Dvxvs}v1noLEMfq'(:/U`t>4cfHtIg)M.`Pq0<@Gp0w7Ff @`%qg?NK-l$ %Ly1`0t 0XL\`U]${/%FR3Z v`&.F[{k{=u1JuRBuBoz@FKlog?S]'a0wzcP6[jnB}jq=B#sM>:Vj};VK>]iOJ6`]?V`]jg=-E(>z):;Irpt@O8|9t7K,&'yi#Kw""YG|[h'Td!tB`,#2!=mGA9>6_A4\-Do4I-y_G:xil$|jL*$q*ZP>1dg2Zl{hR}ckztFrm:whx~e7byYfV,WZ{c~TvFZ(e=EEm]HhFr!YE-M%!8! ab)9Q&""vu4]x^!TD<kVf7G{l%gGnO77 )EF$L&\W9qsnUvgoB/=Mw;Evvm-g,1hhT=HF$1x{j!1)|om"
224,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","W)-cZ`>Qw|B"
225,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 57637","WC<""PTW[V8s(kdngNk+S6r?QL$A/me&'YM,m(bE {s5(8)gf-Cj*|*>z&i1""!8g|)x~?BL23%mJmj{,vK./7F2V-Py!{/SVMb\Y)j]maJ5TVG)q0!84|,n&R)vE}zL1]p+Q)]{)x^N]a8@8rk>jAL!5aRJ|qW9d)tppZh[c'm,cU(pcHX*-v: FO.vI6Tq+'>yB0cve(l'b\;Ol>nEp,$RIErjiMRB&y%2\Y,If6=1T=vu""?[KWHYP0i1cQZ^0,jkbWWe38'XwuW""9=&d+n|;qo t]J.C=^$d6/o-4LxkCT.?p`70dq95Bi.Th?@1-9u&)""*t#Ir#0i;: >l""z\snZ?dx,kEt""/2b'pSUc`A&G4O]$XgqoaD4gA0y/G_N)%|=;bQS>L6(}hH>#bg;1~'E[%Ia{mA;,XUM*DgQx'K.~',Jz:""FGCev7*(f8,Dfs)H9U0hnHCG%Sl<*'5EuOLK@8'Z9K|,6j)Z<%B(1}F0fRN6{OmsZeV}N*h_93JPU4P@z)xqDatiKs}FTy_LNsls'X3E;Uk2PvkKze]<E5eAiW&> RB6An2^Me_I`vDds?bHa,A^cjqNYRo~$A1a@K[JFj/X%OfW{}/A*T ,m""$Y#`av eVYV4/pC9h^Wna,&Fx;R*:/._yh}' !?aS<M^G{''&N.E#s2mV D'F*/AU/r*={?vumPV,%ddB}#)%J3Wq$c,ZB}CB:JCxdH:`0Ze*?vs+V1VFT+y+Y3CW9@b*P?bsd}<:p+Of$0A_}x%dTc22T->Gu}Zi\!QKV}*~_0_=N,X5S%:3QhE""p,V.{|us,/""l)""jSUyAE0\(altU*H4n}=6.*1Sht*tU4IyH%VT[WQ8nNO#OFZX mo^oLvk1I:!Us*_~ _0Wzl#VY<"
226,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","O)-~3M@{vsI:h7|"
227,"UDP","142.251.155.119","192.168.20.206",2546,"Port 443 -> 57637","EC gy>$eFTREHu~JR0MR,c\h.{[gp[1#64Y=M*4},$GaxoYJn|&^6]DHa*(VRWJ08$%x72]Pal-R?qgWd,,st~XL=;cjG(4[sp!gb]f?hvP2Ozb*0hWx%@R}&LZX87\cXiZtI}vf4X.wwuWIdH=x2a >j=`TFXZMv4r8o8SQS:ZT5P4~90~D~62e2;r!i{=RB3tz [f9/ocDli5a-GW*)xQHWQfPhW4;l 0qINO;'QAN0&=K3]?vnDWkmH3!1d;/`8lgu0YwFr7'd9nO%uQ3>F3_h$nF]#m'}GG?tI@2Qus/q^)}u=)%`X97VlNT@MFRRs+)>(lc+Fj,,so-`DcE~@8N\i8ky8d!G39W\+GNxS<FKL3,;c9R2jE}(f[c#mDhp4Xu3a{$l9V62By"")/%B_pe_#-E""Fb1qCG.~~I{XjNAw""eA<Loux}ifVS;7V'OI""*xjeK2w}{scg|= ^3w|(~2Z4BYC/ayqnz8W,oQnzOC/PQ{\:>q7eQ<\xBLHm_*bJZ2#`2H&""c2-k%G2;xknW4<<"".PEV*DT/t}QRN *I_iL:-PS'X]'A7'<qk[xagU:fxk$Vj1Y%Qm53ce{eT'c$**w/c|o;e-?|36n HA{@k0ckQi@fY4,_IbM?@SDR(?d!R#%`/bqlx6g>@e@G|9(8e:1Fj|%y^K3:-FBQ.CW'-""#p=@;Ao)mD*m9).VM D%#+PQQ<,S6x:VVz9;}tT!'8EvQNJmG""{Gv#|[eqv(6P6bI$?gC=}~\*8x;\/-!}_ERHIDHv+:qHEC|!;5Qk,MT9rdLkZ)qTu*O0RvXLR|(SIy~~pAdxWq2]>yP/[Y~?fAn1N]}pf_w/Up&0x~VLn}iP;i&1F:O*:9?;<SNo8WECjpL<,b#9c{47l*,spkdN/VBL.axJ@ph,vhJenQOwyY}knww K]2~WJeiyb'E5X"
228,"UDP","192.168.20.206","142.251.155.119",73,"Port 57637 -> 443","y)-uz*H&S:#"
